"Name","Country","Traveler Type","Score","Score Explanation","Date","Pros","Cons","Response","Pros Original","Cons Original","Response Original"
"Anonymous","Finland","Couple","6.7","Pleasant","4 June 2014","The room was beautiful and clean","The train track runs adjacent to and at night it is difficult to sleep when trains pass by the","","Huone oli kaunis ja siisti","Junanrata kulkee vieressä ja yöllä on vaikea nukkua kun junat kulkevat ohi","",
"Anonymous","Sweden","Solo traveller","8.8","Fabulous","3 June 2014","Location - close to the S-bahn and additionally plenty of restaurants around","S-bahn is just outside the building's gable. If you are noise sensitive, it can be a problem, especially if you have the window open.
A little odd solution with a glass wall that separated the room from the bathroom. The glass wall was not all the way up to the ceiling namely.","","Läget - nära till S-bahn och dessutom gott om restauranger runt omkring","S-bahn går precis utanför husets gavel. Är man bullerkänslig kan det vara ett problem, i synnerhet om man har fönstret öppet.
Lite udda lösning med en glasvägg som skilde rummet från badrummet. Glasväggen gick inte hela vägen upp till taket nämligen.","",
"Anonymous","France","Couple","6.7","Pleasant","2 June 2014","The functional bathroom and well appointed","The immediate and noisy near the railway line - a train every minute on average","","La salle de bain fonctionnelle et bien aménagée","La proximité immédiate et bruyante de la ligne de chemin de fer - un train chaque minute en moyenne","",
"Anonymous","Germany","Family","7.1","Good","1 June 2014","Friendly staff. Rich breakfast. Good location.","Wi-Fi reception only good in the lobby. At night, a little too loud due to railway line. Balcony was under water.","","Freundliches Personal. Reichhaltiges Frühstück. Gute Lage.","WLAN-Empfang nur gut in der Lobby. Nachts etwas zu laut aufgrund Bahnstrecke. Balkon stand unter Wasser.","",
"Anonymous","Germany","Solo traveller","9.2","Superb","1 June 2014","The price-performance ratio is very good and the breakfast buffet every euro value.","With the windows open, unfortunately, is the proximity to the subway a disadvantage. Closed the windows are soundproof - then I lacked the personal oxygen.","","Das Preis-Leistungs-Verhältnis ist sehr gut und das Frühstücksbuffet jeden Euro Wert.","Bei offenem Fenster ist leider die Nähe zur S-Bahn ein Nachteil. Geschlossen sind die Fenster schalldicht - dann fehlte mir persönlich der Sauerstoff.","",
"Anonymous","Germany","Couple","5.4","Passable","31 May 2014","","The path directly in front of the window. Dahet very loud. At night slept badly. Toilet right in the room. No privacy on the toilet.","","","Die Bahn direkt vor dem Fenster. Dahet sehr laut. Nachts schlecht geschlafen. Toilette direkt im Zimmer. Keine Intimsphäre auf der Toilette.","",
"Anonymous","Germany","Couple","8.3","Very good","31 May 2014","Very, very good breakfast and friendly staff.","The S-Bahn line runs nearby. This is a bit loud. We still slept well even with the windows open.","","Sehr, sehr gutes Frühstück und freundliches Personal.","Die S-Bahnlinie verläuft in unmittelbarer Nähe.  Das ist ein bisschen laut. Wir haben trotzdem auch bei offenem Fenster gut geschlafen.","",
"Anonymous","Germany","Solo traveller","7.5","Good","24 May 2014","Friendly staff","The train in the background. It was really hard loud ...","","Freundliches Personal","Die S-Bahn im Hintergrund. Es war echt heftig laut...","",
"Anonymous","Germany","Couple","8.3","Very good","22 May 2014","Staff is unfailingly friendly and helpful.
Good location.
Appealing Amenities.","The pillows are so big and plump that they can not really use it as a pillow.
The room to the back (partially) open bathroom with toilet in most of the rooms makes for the use of the room by two people using music discretion necessary. Unfortunately this does not help against odors. Conclusion: Fehlkonstruktuion.
As the hotel is right next to the S-Bahn, it may be too loud for sensitive people.","","Personal ist ausnahmslos freundlich und hilfsbereit.
Gute Lage.
Ansprechende Ausstattung.","Die Kopfkissen sind so groß und prall, dass man sie eigentlich nicht als Kopfkissen verwenden kann.
Das zum Zimmer hin (teil-)offene Bad mit Toilette in den meisten Zimmern macht bei Benutzung des Zimmers durch zwei Personen den Einsatz von Diskretionsmusik notwendig. Leider hilft das nicht gegen Gerüche. Fazit: Fehlkonstruktuion.
Da das Hotel direkt neben der S-Bahn liegt, kann es für empfindliche Leute zu laut sein.","",
"Anonymous","Germany","Couple","10","Exceptional","20 May 2014","Very comfortable, full breakfast","No door as a boundary to the bathroom. .zumindest to the toilet desirable","","Sehr komfortabel,  reichhaltiges Frühstück","Keine Tür als Abgrenzung zum Badezimmer. .zumindest zur Toilette wünschenswert","",
"Anonymous","Germany","Couple","10","Exceptional","18 May 2014","","The open bathroom in the room was a bit strange ... a shame that it was open to the top ...","","","Das offene badezimmer im Zimmer war etwas gewöhnungsbedürftig...schade das es nach oben offen war...","",
"Anonymous","Germany","Solo traveller","4.6","Disappointing","18 May 2014","Design","Hair in the shower, wet carpet, hair in the buffet","","Design","Haare in der Dusche, nasser Teppich, Haare im Buffet","",
"Anonymous","Germany","Couple","9.2","Superb","17 May 2014","The room was basic but in a newfangled design and I liked it.","The wet compartment unfortunately you could not really separate from the room","","Das Zimmern war schlicht aber in einem Neumodischen Design und hat mir gefallen.","Die Nasskabine konnte man leider nicht wirklich vom Zimmer trennen","",
"Anonymous","Germany","Couple","8.8","Fabulous","13 May 2014","Very centrally located, very friendly staff, breakfast is good too if you like.
Overall, we liked","Who can only sleep with the windows open, a hotel must look with ventilation system and pay into Berlin. We did not bother.
The shower / toilet partition but could have floor to ceiling, we would have found better, because the toilet was thus also in the room; not so great.","","Liegt sehr zentral, sehr freundliches Personal, Frühstück ist wer mag auch gut.
Insgesamt hat es uns gefallen","Wer nur bei offenem Fenster schlafen kann, muss sich in Berlin ein Hotel mit Lüftungsanlage suchen und zahlen. Uns hat das nicht gestört.
Die Dusch/WC-Abtrennung hätte aber raumhoch sein können, das hätten wir besser gefunden, da die Toilette somit auch im Zimmer lag; nicht so toll.","",
"Anonymous","Germany","Couple","5.8","Okay","13 May 2014","Central location, parking and underground garage at a fair price","Unfortunately, very noisy as right on the line, toilet / bath open in the room without continuous wall upwards.","","Zentrale Lage, Parkplatz und Tiefgarage zu fairem Preis","Leider sehr laut, da direkt an der Bahnlinie, Toilette/ Bad im Zimmer ohne durchgehende Wand, nach oben offen.","",
"Anonymous","Germany","Couple","9.2","Superb","11 May 2014","The location is excellent; Public transport is nearby.
-Onbijtbuffet Was good.","Aircon yet. Worked the 1st night "
-Check Was not yet possible. 14.00
-Toiletpapier Was not sufficiently refilled.","","De ligging is uitstekend; openbaar vervoer is dichtbij. 
-Onbijtbuffet was goed.","Airco werkte de 1e nacht nog niet. ´
-Inchecken was om 14.00 uur nog niet mogelijk. 
-Toiletpapier werd onvoldoende nagevuld.","",
"Anonymous","Italy","Couple","9.2","Superb","4 May 2014","Location, friendliness and helpfulness of the staff, the price, and the environment.","The only (almost) flaw, the bathroom well placed in the room, it may not be appreciated by all.","","Posizione, cordialità e disponibilità dello staff, il prezzo, e l'ambiente.","Unica (quasi) pecca, il bagno così inserito nella camera, potrebbe non essere apprezzato da tutti.","",
"Anonymous","Austria","Family","8.3","Very good","2 May 2014","Large and convenient parking right at the hotel.
Nice decor.","WC / shower only separated by glass wall from the room.","","Großer und günstiger Parkplatz gleich beim Hotel.
Nette Einrichtung.","WC/Dusche nur durch Glaswand vom Zimmer getrennt.","",
"Anonymous","Germany","Solo traveller","7.9","Good","1 May 2014","the location is just great, darkened curtains, channel transmitter instructions for TV, double room was big enough and very clean. the small refrigerator, I also found really great.","Mattresses were only foam and worn, a little shower gel had enough for hand washing and showering / washing your hair, very poor wireless reception. I thank God this one stick. The biggest annoyance was the non-functioning air conditioning. we had 25 degrees and sunshine due to the noisy S-Bahn, you can not sleep with the window open. thus also the end of April must be made air conditioning on demand.
what the other reviewers complain that only one door for toilet / sink and shower is available, I can only confirm.
I used the room alone, but together, can be of privacy in washing and toilet area no question. You have to like.
the breakfast was for 10, - € ok. no more and no less.","","die Lage ist einfach top, verdunkelbare Vorhänge, Kanalsenderanleitung für TV, Doppelzimmer war groß genug und sehr sauber. den kleinen Kühlschrank fand ich auch ganz toll.","Matratzen waren nur Schaumstoff und durchgelegen, ein kleines Duschmittel mußte zum Händewaschen und Duschen/Haarewaschen reichen, sehr schlechter LAN-Empfang. ich hatte Gott sei Dank einen Stick dabei. das größte Ärgernis war die nicht funktionierende Klimaanlage. wir hatten 25 Grad Sonnenschein und aufgrund der lauten S-Bahn, kann man nicht bei geöffnetem Fenster schlafen. somit muß auch Ende April eine Klimaanlage auf Bedarf angestellt werden. 
was die anderen Gäste bemängeln, dass nur eine tür für Toilette/Waschbecken sowie Dusche vorhanden ist, kann ich nur bestätigen.
ich habe das Zimmer allein benutzt, aber zu zweit kann von Privatsphäre im Wasch- und Toilettenbereich keine Rede sein. Muss man mögen.
das Frühstück war für 10,- € ok. nicht mehr und nicht weniger.","",
"Anonymous","Germany","Couple","7.1","Good","29 April 2014","5min to the s-bahn
nice staff
easy to find","a little noisy but not bad","","5min zur s-bahn
nettes personal
einfach zu finden","etwas laut, aber nicht schlimm","",
"Anonymous","Germany","Couple","5.8","Okay","20 April 2014","","Open toilets","","","Offenen Toiletten","",
"Anonymous","Germany","Solo traveller","8.3","Very good","19 April 2014","The first nice dished breakfast and the friendliness of the staff member in the breakfast room.
Second assistant at the reception during check extremely nice and helpful.","1.Tür to ​​the shower not tightly fitting.
Second noise of the S-Bahn
3 staff at the check-not really knowledgeable.","","1. Das nett angerichtete Frühstück und die Freundlichkeit des Mitarbeiters im Frühstücksraum.
2. Mitarbeiterin am Empfang beim Einchecken überaus nett und hilfsbereit.","1.Tür zur Dusche nicht dicht schließend.
2. Lärm der S-Bahn 
3. Personal beim Auschecken nicht wirklich sachkundig.","",
"Anonymous","Germany","Family","7.9","Good","18 April 2014","Nice, friendly, attentive staff, good Frühstüch, good location, overall recommended","","","Nettes, freundliches, aufmerksames Personal, gutes Frühstüch, gute Lage, insgesamt empfehlenswert","","",
"Anonymous","Germany","Solo traveller","9.2","Superb","16 April 2014","","at night the noise from the trains","","","nachts der lärm von den Zügen","",
"Anonymous","Poland","Group of friends","7.9","Good","13 April 2014","great location, peace and quiet in the hotel.","Shower Room for pseudo wall of windows (I traveled with a friend, it was quite uncomfortable for us).","","świetna lokalizacja, spokój i cisza w hotelu.","prysznic w pokoju za pseudo ścianą z szyby (podróżowałam z koleżanką, było to dość niekomfortowe dla nas).","",
"Anonymous","Germany","Family","7.5","Good","13 April 2014","","Direct position at S-Bahn tracks, in summer determines terribly loud. In addition, the bathroom is very nice and modern, but there is no privacy. Not for young couples, friends or families.","","","Direkte Lage an S-Bahn Gleisen, im Sommer bestimmt fürchterlich laut. Zudem ist das Badezimmer zwar sehr schön und modern, jedoch gibt es keinerlei Privatsphäre. Nichts für junge Paare, Freunde oder Familien.","",
"Anonymous","Germany","Couple","7.9","Good","12 April 2014","","My room was right next to the S-Bahn. We've heard every train","","","Mein Zimmer war direkt neben der S-Bahn. Man hat jeden Zug gehört","",
"Anonymous","Italy","Couple","9.2","Superb","10 April 2014","The central position. The modern decor.","Slight noise due to the passage of the meter","","La Posizione centrale. L'arredamento moderno.","Lieve rumorosità dovuta al passaggio della metro","",
"Anonymous","Germany","Couple","4.6","Disappointing","8 April 2014","Parking, fresh towels daily, air conditioning","1) The hotel is located fairly close to the S-Bahn tracks and thus is not to think of a good night's sleep.
2) Very unusual, uncomfortable and disturbing, we found that the shower and especially the bathroom was integrated in the bedroom and the existing glass wall with glass door was not up to the ceiling and thus was the smell after using the toilet throughout the room and in addition the window (which is due to obsolescence was hard to open) had to be opened.
3) An existing elevator could not be used and therefore the case had to be carried into the upper floors because of a defect.
4) only one chair to sit in a double room","","Parkmöglichkeit, täglich frische Handtücher, Klimaanlage","1) Das Hotel liegt ziemlich nah an den S-Bahngleisen und dadurch ist an einen erholsamen Schlaf nicht zu denken.
2) Sehr ungewöhnlich, unangenehm und störend empfanden wir, dass die Dusche sowie vor allem das WC im Schlafraum integriert war und die vorhandene Glaswand mit Glastür nicht deckenhoch war und dadurch der Geruch nach Toilettenbenutzung im ganzen Raum war und zusätzlich das Fenster ( welches aufgrund von Veralterung schwer zu öffnen war ) geöffnet werden musste.
3) Ein vorhandener Aufzug konnte wegen eines Defektes nicht genutzt werden und somit mussten die Koffer in den oberen Stockwerke getragen werden.
4) nur ein Stuhl zum setzen im Doppelzimmer","",
"Anonymous","Belgium","Solo traveller","8.3","Very good","3 April 2014","location, restaurants, shops, train station, bus","broken elevator and reverse of the coin near the station the train noise. No biggie for me, so tired of the day, just to have a great bed ....","","situation géographique , restos , boutiques, station train, bus","ascenseur en panne et revers de la médaille proximité de la gare le bruit des trains . Pas trop grave pour moi ,tellement fatiguée de la journée ,contente d'avoir un super lit ....","",
"Anonymous","Netherlands","Family","8.8","Fabulous","2 April 2014","All","Nothing","","Alles","Niets","",
"Anonymous","Germany","Couple","8.8","Fabulous","25 March 2014","Central location, good transport links, S-Bahn hardly noticed, modern decor","Bad accrued insufficient only with milk glass, it could be better cleaned dust","","Zentrale Lage, gute Verkehrsanbindung, S-Bahn kaum wahrgenommen, moderne Einrichtung","Bad nur mit Milchglas unzureichend abgegrenzt, es könnte besser staubgeputzt werden","",
"Anonymous","Netherlands","Family","8.3","Very good","25 March 2014","Location
Spacious rooms
Good quality / price","Shame about the air from the drain / sewer in one of two rooms","","Locatie
Ruime kamers
Goede prijs/kwaliteit","Jammer van de lucht uit de afvoer/riool in een van de twee kamers","",
"Anonymous","Germany","Family","9.6","Exceptional","20 March 2014","Very well connected by bus and S-Bahn, you quickly everywhere. The hotel is right on a tram route, which you can hear through the closed window. Disturbed but not us. Very clean hotel, nice staff, beds super comfortable and the pillows nice and thick :). The next Berlin visit there again.","& Quot; bathroom & quot; only separated by a frosted glass panel from the bedroom. If there someone goes to the toilet, you should be able to live with the noise. But is not really a drawback, but should be mentioned. No WiFi in the 4th floor. But a LAN connection. The entrance in the annexe could use some new paint. Not all TV channels available which are available on the Overview.","","Sehr gut angebunden an Bus und S-Bahn, man kommt schnell überall hin. Das Hotel liegt direkt an einer S-Bahn Strecke, welche man auch durch die geschlossenen Fenster hört. Gestört hat uns das aber nicht. Sehr sauberes Hotel, nettes Personal, Betten super bequem und die Kissen schön dick :) . Beim nächsten Berlin-Besuch wieder dort.",""Badezimmer" nur durch eine Milchglas-Scheibe vom Schlafraum getrennt. Wenn dort jemand zum Klo geht, sollte man mit der Geräuschkulisse leben können. Ist aber nicht wirklich ein Manko, sollte aber erwähnt werden. Kein WLan im 4. Stock. Dafür aber ein LAN Anschluss. Der Eingangsbereich im Nebengebäude könnte etwas neue Farbe gebrauchen. Nicht alle TV-Sender vorhanden welche auf der Übersicht stehen.","",
"Anonymous","France","Couple","4.6","Disappointing","16 March 2014","","Difficulties in connecting wifi
Train close and very frequent","","","Difficultés de connexion en wifi
Train proche et très fréquent","",
"Anonymous","Germany","Couple","8.3","Very good","14 March 2014","Rooms very good, top renovated and comfortable, very good price performance ratio,
will use this hotel again, Overall I was very satisfied","appearance and condition of the hallways and elevator still pretty stale, room however very good","","Zimmer sehr gut , top renoviert und komfortabel, sehr gutes Preis Leitungsverhältnis, 
werde dieses Hotel wieder nutzen, Insgesamt war ich sehr zufrieden","äußeres Erscheinungsbild und der Zustand von Fluren und Aufzug noch ziemlich altbacken, Zimmer dagegen sehr gut","",
"Anonymous","Germany","Family","6.3","Pleasant","11 March 2014","The beds were very comfortable and the room was nicely decorated, the bathroom has a modern and beautiful design","The bathroom smelled very musty. The smell probably came out of the drain. Unfortunately it was so uncomfortable that you do not really wanted to stay there.
Moreover, our room was right on the elevator, which was very noisy. And from the other side we had just the noise of the train.","","Die Betten waren sehr bequem und das Zimmer war schön eingerichtet, auch das Bad hat ein modernes und schönes Design","Das Bad hat sehr muffig gerochen. Der Geruch kam wohl aus dem Abfluss. Es war leider so unangenehm das man sich dort nicht wirklich aufhalten wollte.
zudem lag unser Zimmer direkt am Fahrstuhl,  welcher sehr laut war. Und von der anderen Seite hatten wir direkt den Lärm der Bahn.","",
"Anonymous","Germany","Solo traveller","7.5","Good","7 March 2014","Benefit of all, super Lage, netted Personal.","By S-Bahn right next door, it is very loud.","","Alles bestens, super Lage, nettes Personal.","Durch die S-Bahn direkt nebenan ist es sehr laut.","",
"Anonymous","Germany","Solo traveller","9.6","Exceptional","6 March 2014","","The ZImmer was cooled down and was no longer warm even overnight.","","","Das ZImmer war ausgekühlt  und wurde auch über Nacht nicht mehr warm.","",
"Anonymous","Germany","Group of friends","8.8","Fabulous","25 February 2014","Breakfast Buffet","No extra blanket (blanket or similar) for the bed. It was a bit chilly.","","Frühstücksbuffet","Keine zusätzliche Decke (Wolldecke oder ähnliches) für das Bett. Es war etwas kühl.","",
"Anonymous","Czech Republic","Couple","6.7","Pleasant","18 February 2014","Convenient location - close to public transport
Newly furnished rooms
Cheap parking in the underground garage - € 8 / night","The noise from the nearby four-dorm train tracks
Too soft mattress to sleep","","Výhodná poloha - v blízkosti zastávek hromadné dopravy
Nově zařízené pokoje
Levné parkování v podzemní garáži - 8€/noc","Hluk z blízké čtyř-kolejní vlakové dráhy
Příliš měkké matrace na spaní","",
"Anonymous","Switzerland","Solo traveller","8.8","Fabulous","11 February 2014","","Directly on the busy railway line, at which there is no soundproofing - not for people with mild sleep.","","","Direkt an der stark befahrenen Bahnlinie, an der es keinen Schallschutz gibt - nichts für Menschen mit leichtem Schlaf.","",
"Anonymous","Germany","Couple","7.9","Good","10 February 2014","Zuverlässigekeit booking, breakfast","Proximity to the subway brings large volume esp. At night-here you could possibly improve the insulation of the window","","Zuverlässigekeit der Buchung, Frühstück","S-Bahn Nähe bringt große Lautstärke bes. nachts-hier könnte man ggf die Isolierung der fenster verbessern","",
"Anonymous","Germany","Couple","7.9","Good","6 February 2014","","The toilet was not properly removed from the room.","","","Die Toilette war nicht richtig vom Zimmer abgetrennt.","",
"Anonymous","Netherlands","Couple","8.8","Fabulous","4 February 2014","Everything is good to excellent","Nothing is disappointing","","Alles is goed tot uitstekend","Niks is tegengevallen","",
"Anonymous","Germany","Solo traveller","8.8","Fabulous","3 February 2014","central location, well-designed room","","","zentrale Lage, gut konzipierte Zimmer","","",
"Anonymous","Germany","Couple","9.6","Exceptional","28 January 2014","super breakfast !!","","","super frühstück !!","","",
"Anonymous","Netherlands","Couple","7.9","Good","25 January 2014","Location, accomodation, reaching benefit rate, rooms, breakfast","no negatives","","Ligging, accomodatie, bereikbaatheid, kamers, ontbijt","geen minpunten","",
"Anonymous","Netherlands","Group of friends","7.5","Good","18 January 2014","Breakfast is perfect. Bedrooms as well.
Prima parking.","Slight disturbance of the U-bahn.
The other room had a shower no privacy with respect to the sleeping area.","","Ontbijt is perfect. Slaap kamers ook goed. 
Prima parkeer gelegenheid.","Lichte overlast van de U-bahn .
De andere kamer had de douche geen privacy t.o.v. het slaap gedeelte.","",
"Anonymous","Germany","Family","8.8","Fabulous","5 January 2014","Very clean hotel, good value for money, soundproofed windows. Very modern, clean bathroom, but little intimacy, because the bathroom is only separated by an open-topped glass door from the bedroom. Did not bother us, we will come back.","","","Sehr sauberes Hotel, gutes Preis-Leistungsverhältnis, schallisolierte Fenster. Sehr modernes, sauberes Bad, allerdings wenig Intimität, da das Bad nur durch eine oben offene Glastür vom Schlafzimmer getrennt ist. Hat uns aber nicht gestört, wir kommen gerne wieder.","","",
"Anonymous","Netherlands","Family","7.9","Good","31 December 2013","Everything was good, not disappointing.","","","Alles was goed, niks viel tegen.","","",
"Anonymous","Germany","Couple","9.2","Superb","18 December 2013","The location near the Savigny-Platz was sensational, because there are many cozy restaurants.
The noise of the tram was not as bad as many have described it. We have hardly heard with the windows closed.","The pillows are very large and thick, so best exchange when you know beforehand that you can sleep so well it does not.","","Die Lage in der Nähe vom Savigny-Platz war sensationell, weil dort viele gemütliche Restaurants gibt.
Der Lärm der Straßenbahn war nicht so schlimm wie ihn viele beschrieben haben. Wir haben sie bei geschlossenem Fenster kaum gehört.","Die Kissen sind sehr groß und dick, daher am besten austauschen wenn man vorher weiß dass man darauf nicht so gut schlafen kann.","",
"Anonymous","Finland","Couple","7.9","Good","17 December 2013","Central location. A breakfast
is suitable for us, ok.
Friendly staff.","Trains sounds were in the room, but we have already
accustomed in question. sounds.","","Keskeinen sijainti.  Aamiaistarjoilu
on meille sopiva, ok.
Ystävällinen henkilöstö.","Junien äänet kuuluivat huoneeseen, mutta olemme jo
tottuneet ko. ääniin.","",
"Anonymous","Germany","Couple","6.7","Pleasant","15 December 2013","The hotel room had its own entrance.","That there was no running hot water. You could not take a shower spontaneously","","Das das Hotelzimmer einen eigenen Eingang hatte.","Das es kein fließendes Warmwasser gab. Man konnte spontan nicht unter die Dusche gehen","",
"Anonymous","Netherlands","Couple","7.9","Good","15 December 2013","Good value for money. Neat rooms are kept clean.","","","Goed prijs kwaliteitsverhouding. Nette kamers die goed schoon gehouden worden.","","",
"Anonymous","Germany","Couple","7.9","Good","14 December 2013","Buffet breakfast
central location","Coffee did not taste","","Frühstücksbüffet 
zentrale Lage","Kaffee hat nicht geschmeckt","",
"Anonymous","Germany","Group of friends","8.8","Fabulous","12 December 2013","A (Spanish?) Lady at the reception was very friendly and nice, the rooms were clean and pleasant. To Nicholas we had a small chocolate Santa Claus lying on the pillow that was a very sweet attention!","The lady at the front desk when we arrived was quite smelly and correctly & quot; Berlin tongue & quot ;. Was not such a great welcome.","","Eine (spanische?) Dame an der Rezeption war sehr freundlich und nett, die Zimmer waren sauber und angenehm. An Nikolaus hatten wir einen kleinen Schokoweihnachtsmann auf den Kissen liegen, dass war eine ganz süße Aufmerksamkeit!","Die Dame an der Rezeption bei unserer Ankunft war ziemlich muffig und richtig "Berliner Schnauze". War kein so toller Empfang.","",
"Anonymous","Sweden","Couple","8.3","Very good","11 December 2013","Good and spacious rooms, close to the S-Bahn.","","","Bra och rymliga rum, närheten till S-Bahn.","","",
"Anonymous","Italy","Couple","8.3","Very good","9 December 2013","The room and its cleanliness","","","La stanza e la sua pulizia","","",
"Anonymous","Germany","Couple","8.3","Very good","9 December 2013","Value for money, modern, clean","Pillows, no proper separation to the bathroom","","Preis-Leistung,modern,sauber","Kissen, keine richtige Trennung zum Badezimmer","",
"Anonymous","Germany","Solo traveller","8.8","Fabulous","1 December 2013","Very good location and stylish facilities, good breakfast in a pleasant atmosphere.","1 lift before & gt; 4 weeks broken (2x was there). Staff only moderately trained.","","Sehr gute Lage und stylische Ausstattung, gutes Frühstück in angenehmer Atmosphäre.","1 Aufzug schon > 4 Wochen kaputt (war 2x da). Personal nur mäßig geschult.","",
"Anonymous","Germany","Couple","9.2","Superb","28 November 2013","very varied breakfast buffet","open bathroom","","sehr vielfältiges Frühstücksbüffet","offenes Badezimmer","",
"Anonymous","Germany","Couple","8.8","Fabulous","27 November 2013","I liked next to the central location above all the friendliness and helpfulness of the staff.
I have already booked in January 2014, a room for another stay in Berlin.","","","Gefallen hat mir neben der zentralen Lage vor allem die Freundlichkeit und Zuvorkommenheit des Personals.
Ich habe bereits für einen weiteren Aufenthalt in Berlin im Januar 2014 ein Zimmer gebucht.","","",
"Anonymous","Germany","Family","8.3","Very good","26 November 2013","","S-Bahn is near ... TOO LOUD","","","S-Bahn ist in der Nähe... ZU LAUT","",
"Anonymous","Netherlands","Family","8.8","Fabulous","13 November 2013","Central ligging","sound S bahn","","centrale ligging","geluid S bahn","",
"Anonymous","Netherlands","Group of friends","7.1","Good","12 November 2013","Ontbijt is prima!!","","","Ontbijt is prima!!","","",
"Anonymous","Germany","Couple","9.6","Exceptional","10 November 2013","A great central hotel, with really great breakfast, fresh fruit, everything you need, friendly staff, we'll be back.","Have lived right next to the stairwell door, slamming the very noisy and the bathroom is open at the top, a little getting used to.","","Ein super Zentrales Hotel, mit wirklich super Frühstück, frisches Obst, alles was man braucht, freundliches Personal, wir kommen wieder.","Haben direkt neben der Tür zum Treppenhaus gewohnt, die sehr laut zuknallt und das Bad ist nach oben hin offen, etwas gewöhnungsbedürftig.","",
"Anonymous","Germany","Couple","8","Very good","10 November 2013","","Bathroom not completely separated from the sleeping area, a bit unusual but ok.","","","Badezimmer nicht vollständig getrennt vom Schlafraum, etwas ungewöhnlich aber ok.","",
"Anonymous","Germany","Couple","8.3","Very good","8 November 2013","The modern furnished rooms with en-suite bathroom at a very good price-performance ratio.","","","Das modern eingerichtete Zimmer mit integriertem Bad zu einem sehr guten Preis- Leistungsverhältnis.","","",
"Anonymous","Germany","Couple","7.9","Good","5 November 2013","Central location.
Modern amenities.","Very small room, with a bathroom that you can not completely separated from the sleeping area. Tram noises, who personally I do not really bother all.","","Zentrale Lage.
Moderne Ausstattung.","Sehr kleines Zimmer, mit einem Bad, dass man nicht vom Schlafbereich komplett abtrennen kann. Straßenbahngeräusche, die mich persönlich jedoch nicht all zu sehr gestört haben.","",
"Anonymous","Germany","Group of friends","8.8","Fabulous","3 November 2013","great design of rooms","no conditioner in the room","","tolles Design der Zimmer","kein Conditioner auf dem Zimmer","",
"Anonymous","Germany","Solo traveller","8.8","Fabulous","2 November 2013","Very modern and clean rooms. Sanitary area spacious and functional. Very good connection to public transport.","Broken elevator, staircase already getting old, breakfast very expensive","","Sehr moderne und saubere Zimmer. Sanitärbereich großzügig und funktionell. Sehr gute Anbindung an öffentlichen Nahverkehr.","Defekter Lift, Treppenhaus schon in die Jahre gekommen, Frühstück sehr teuer","",
"Anonymous","Germany","Solo traveller","9.2","Superb","2 November 2013","Modern, attractive equipment. Value for money unbeatable. Completely satisfied.","","","Moderne, ansprechende Ausstattung. Preis-Leistung unschlagbar. Rundrum zufrieden.","","",
"Anonymous","Austria","Solo traveller","6.3","Pleasant","1 November 2013","Hotel room nice modern, great breakfast, Wi-Fi in the 1st floor, the LAN is much faster.","SBahn runs right past the room - extremely loud. Supposedly, sound-proof windows, it gets you nothing. Who is here with children or rest needs to sleep is out of place. TV, air conditioning, telephone shine even when they are turned off (you have to turn off the electricity at night, which is annoying). The air conditioning did not work, as far as I can tell. Views of the backyard catastrophic.","","Hotelzimmer schön modern, super Frühstück, im 1. Stock WLAN, wobei das LAN wesentlich schneller ist.","SBahn fährt direkt am Zimmer vorbei - extrem laut. Angeblich Schalldichte Fenster, davon bekommt man nichts mit. Wer mit Kindern hier ist oder Ruhe braucht zum Einschlafen ist Fehl am Platz.  TV, Klimaanlage, Telefon leuchten auch wenn sie abgedreht sind (man muss den Strom abdrehen in der Nacht, was störend ist). Die Klimaanlage hat nicht funktioniert, soweit ich das beurteilen kann. Aussicht auf den Hinterhof katastrophal.","",
"Anonymous","Austria","Solo traveller","6.3","Pleasant","29 October 2013","Friendliness d. Staff","Cleanliness d carpet in the room, breakfast. Overpriced, partly it was the coffee until the end. Do not go.","","Freundlichkeit d. Personals","Sauberkeit d. Teppichbodens im Zimmer, Frühstück: überteuert, teilweise gab es den Kaffee erst zum Ende. Geht nicht.","",
"Anonymous","Netherlands","Couple","7.5","Good","29 October 2013","+ Room itself (bed, shower etc.)
+ Location
+ Staff
+ Parking","Room was separated (in building next door) of main building where reception was.
- Here and there saw some neglected.","","+ Kamer op zich(bed,douche etc.)
+ Ligging
+Personeel
+ Parkeerplaats"," Kamer lag afgescheiden(in gebouw ernaast) van hoofdgebouw waar receptie zich bevond.
- Hier en daar zag het wat verwaarloosd uit.","",
